is_bug_fix,revisionNo,message
0,187,Working shopping lists. Finally detached this from tags and included a&quot;contains&quot; table. Modified : /branches/developers/peli/shoppinglist01a/openintents/res/layout/shopping_item_row.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/provider/Shopping.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingProvider.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/tags/TagsProvider.java 
0,188,New fancy dialog box to create new shopping list. Added : /branches/developers/peli/shoppinglist01a/openintents/res/layout/input_box.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/res/values/strings.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/R.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java 
0,189,Accept return (instead of clicking button) for add item and add list. Modified : /branches/developers/peli/shoppinglist01a/openintents/res/values/strings.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/R.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java 
0,190,"Would like to change STATUS on clicking an item. This does not work yet.Also, checking out the NotePad example, the title editor (list editor) couldstill be improved (resource for 1-liner, and onclick for text field instead ofonKey). Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingProvider.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java "
0,191,Merged revisions 186:190 from branches/developers/peli/shoppinglist01a into maintrunk. Added : /trunk/openintents/res/layout/input_box.xml Modified : /trunk/openintents/res/layout/shopping_item_row.xml Modified : /trunk/openintents/res/values/strings.xml Modified : /trunk/openintents/src/org/openintents/R.java Modified : /trunk/openintents/src/org/openintents/provider/Shopping.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingProvider.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java Modified : /trunk/openintents/src/org/openintents/tags/TagsProvider.java 
0,192,Strikethrough of items implemented. This updates items in the database. Modified : /branches/developers/peli/shoppinglist01a/openintents/res/layout/shopping_item_row.xml Added : /branches/developers/peli/shoppinglist01a/openintents/res/values/colors.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/R.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java 
0,193,Merged revisions 191:192 from branches/developers/peli/shoppinglist01a into maintrunk.So far this implements a shopping list:* create several shopping lists.* add items to one of the lists.* strike through items.TODO:* Menu &quot;Clean up list&quot; (remove all strikethrough items)     * Remove selected items or lists     * Sample application to connect to shopping list. Modified : /trunk/openintents/res/layout/shopping_item_row.xml Added : /trunk/openintents/res/values/colors.xml Modified : /trunk/openintents/src/org/openintents/R.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java 
0,194,Added ability to clean up list and to delete list (after confirmation dialog). Modified : /branches/developers/peli/shoppinglist01a/openintents/res/values/strings.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/R.java Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java 
0,195,Added fancy 9 patch background for shopping list. Added : /branches/developers/peli/shoppinglist01a/openintents/res/drawable/shoppinglist01d.9.png Modified : /branches/developers/peli/shoppinglist01a/openintents/res/layout/shopping.xml Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/R.java 
0,196,Merged revisions 193:195 from branches/developers/peli/shoppinglist01a into maintrunk.Added &quot;clean up list&quot; and &quot;delete list&quot;.Added 9-patch drawable fancy shopping list background. Added : /trunk/openintents/res/drawable/shoppinglist01d.9.png Modified : /trunk/openintents/res/layout/shopping.xml Modified : /trunk/openintents/res/values/strings.xml Modified : /trunk/openintents/src/org/openintents/R.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java 
0,197,Edited wiki page through web user interface. Modified : /wiki/Projects.wiki 
0,198,Added basic lifetime functionality (bundle) to ShoppingView. Neither functionalnor really tested. Modified : /branches/developers/peli/shoppinglist01a/openintents/src/org/openintents/shopping/ShoppingView.java 
0,199,"New PresentPicker sample application. So far this is just a mock-up with nofunctionality. I thought, that a more visually attractive demo would not be bad. Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/.project Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/AndroidManifest.xml Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/assets Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/ball.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/bike.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/book.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/boy_1.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/boy_3.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/boy_6.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/car.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/cat.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/cd.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/cup.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/dog.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/fasticon_banner.gif Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/flashlight.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/flower.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/gift.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/girl_1.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/girl_3.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/girl_5.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/ice_cream.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/icon.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/icon_openintents_sample.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/joystick.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/picture.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/pipe.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/roller.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/skate.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/toy.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout/main.xml Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/values Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/values/strings.xml Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/R.java "
0,200,Added present search functionality (via progress dialog). Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/frame_lightorange.9.png Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/drawable/frame_orange.9.png Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout/main.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/values/strings.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/R.java 
0,201,PresentPicker: Pick M/F and different images. Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout/main.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/R.java 
0,202,PresentPicker: Autocomplete names from address book. Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/AndroidManifest.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout/main.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/values/strings.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/R.java 
0,203,PresentPicker: Included Spinner for Personality and Occasion. Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout/main.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/R.java 
0,204,"Tried to link PresentPicker with <a title=""We define and implement useful open intents for the Android platform."" href=""/p/openintents/wiki/OpenIntents"">OpenIntents</a>. Some testing is still necessary. Modified : /branches/developers/peli/shoppinglist01a/openintents/AndroidManifest.xml Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/lib Added : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/lib/openintents-0.1.1_rc1.jar Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/res/layout/main.xml Modified : /branches/developers/peli/shoppinglist01a/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java "
